	Year	Artist	Track	Danceability	Energy	Key	Loudness	Mode	Speechiness	Acousticness	Instrumentalness	Liveness	Valence	Tempo	Artist Popilarity	Song Popularity	Duration_ms	Time Signature
9490	2007	Reik	Reik Sesion Metropolitana	0.441	0.649	9	-6.877	1	0.0422	0.478	0.0	0.942	0.294	142.127	83	49	259240	4
9491	2009	toe	For Long Tomorrow	0.338	0.464	11	-11.204	1	0.0282	0.789	0.724	0.086	0.501	141.046	51	42	250253	4
9492	2010	Sam Spence	Music From NFL Films Vol. 4	0.579	0.604	7	-10.276	1	0.0625	0.778	0.96	0.0679	0.612	109.959	32	28	139747	4
9493	2016	Polo Frost	Best Ever	0.913	0.67	8	-8.152	0	0.19	0.341	3.84e-06	0.405	0.762	121.987	31	43	226721	4
9494	2012	Go Radio	Close The Distance (Deluxe Version)	0.455	0.917	0	-3.605	1	0.0783	0.00813	0.0	0.409	0.616	162.043	53	38	235453	4
9495	2008	Capital Inicial	Capital Inicial Multishow Ao Vivo	0.246	0.705	2	-5.517	1	0.0356	0.105	0.0732	0.965	0.106	120.064	66	55	332307	4
9496	2007	Waylon Jennings	The Essential Waylon Jennings	0.481	0.324	2	-15.04	1	0.0357	0.654	0.23	0.348	0.768	92.39	67	34	182747	4
9497	2015	Tion Phipps	One Wish	0.705	0.621	5	-6.484	0	0.216	0.377	0.0	0.124	0.639	127.86	42	44	226861	4
9498	2009	Fall Out Boy	Believers Never Die - Greatest Hits	0.461	0.89	10	-5.167	0	0.0628	0.00348	0.0	0.0953	0.597	155.05	83	53	208253	4
9499	2013	James Vincent McMorrow	Post Tropical (Deluxe Edition)	0.411	0.296	11	-8.177	1	0.0404	0.911	0.000115	0.223	0.0398	111.598	67	46	283173	1
9500	2017	Blac Youngsta	Hip Hopper	0.931	0.517	2	-8.017	1	0.446	0.00162	0.0	0.108	0.45	129.111	68	52	193625	4
9501	2003	Devi Sri Prasad	Varsham (Original Motion Picture Soundtrack)	0.78	0.833	1	-4.862	1	0.132	0.153	1.37e-05	0.27	0.64	79.977	41	22	319994	4
9502	2016	Hovvdy	Stay Warm	0.657	0.207	2	-9.519	1	0.0302	0.792	0.0886	0.119	0.349	129.958	48	41	250681	3
9503	2017	[bsd.u]	pook	0.536	0.458	2	-10.288	0	0.167	0.809	0.78	0.266	0.335	84.377	59	56	114750	4
9504	2010	Various Artists	Bioshock 2: The Official Soundtrack - Music From And Inspired By The Game	0.659	0.482	5	-6.108	1	0.266	0.978	0.188	0.0973	0.721	157.382	8	34	183827	4
9505	2002	Avant	Ecstasy	0.736	0.569	1	-5.795	1	0.0322	0.166	0.0	0.119	0.623	133.914	61	26	275373	4
9506	2014	Jóhann Jóhannsson	The Theory of Everything (Original Motion Picture Soundtrack)	0.204	0.104	0	-21.608	1	0.046	0.0106	0.828	0.136	0.0323	68.323	65	35	137350	4
9507	2001	DMX	The Great Depression	0.618	0.268	11	-15.36	1	0.952	0.274	0.0	0.0589	0.447	165.726	73	23	66227	5
9508	2011	Kid Cudi	No One Believes Me	0.415	0.596	5	-8.118	0	0.0316	0.00558	8.04e-05	0.474	0.143	94.865	78	41	302360	4
9509	2015	Marilyn Manson	THE PALE EMPEROR (Deluxe Edition)	0.59	0.942	9	-4.059	0	0.112	0.00157	3.95e-06	0.221	0.298	133.042	74	37	302904	4
9510	2009	Mayday Parade	Anywhere But Here (Deluxe)	0.169	0.853	1	-3.312	1	0.0651	0.011	0.0	0.0968	0.453	156.549	67	30	277539	4
9511	2015	I Prevail	Heart Vs. Mind	0.224	0.959	4	-5.686	1	0.262	0.00305	0.00029	0.285	0.0794	163.068	65	42	273547	4
9512	2010	Escape the Fate	This War Is Ours (Deluxe Edition)	0.304	0.921	8	-5.08	1	0.0881	0.00311	0.0	0.0929	0.338	181.597	65	38	210573	4
9513	2007	M.I.A.	Kala	0.457	0.854	2	-6.2	1	0.265	0.0277	9.62e-05	0.731	0.485	172.231	68	68	203760	4
9514	2017	Brett Eldredge	Brett Eldredge	0.435	0.696	6	-7.541	1	0.0691	0.561	0.0	0.0738	0.346	85.606	70	45	209773	4
9515	2007	Radical Face	Ghost	0.555	0.401	7	-11.763	1	0.0254	0.283	0.794	0.105	0.244	100.008	60	30	282593	4
9516	2000	Luis Vargas	Los Mejores Éxitos de Luis Vargas	0.875	0.594	1	-6.339	0	0.0574	0.512	2.71e-06	0.0649	0.838	139.992	56	28	247850	4
9517	2009	Hot Chelle Rae	Lovesick Electric	0.543	0.969	4	-3.208	0	0.0455	0.000138	2.1e-05	0.095	0.729	160.001	62	32	188653	4
9518	2014	Front Country	Sake of the Sound	0.535	0.372	9	-11.064	0	0.0334	0.704	0.00436	0.117	0.533	122.978	36	36	270627	4
9519	2007	Martin O'Donnell	Halo 3 (Original Soundtrack)	0.465	0.262	7	-18.596	1	0.0342	0.38	0.866	0.144	0.364	140.051	60	34	320387	4
9520	2011	Real Estate	Days	0.492	0.64	9	-6.034	1	0.0291	0.0979	0.147	0.16	0.449	135.008	61	31	198613	3
9521	2001	2Pac	Until The End Of Time	0.915	0.648	11	-5.703	0	0.218	0.0716	0.0	0.106	0.624	94.971	82	34	247493	4
9522	2014	Neulore	Animal Evolve	0.524	0.873	0	-5.122	1	0.0374	0.0235	3.93e-06	0.296	0.333	107.05	35	41	196240	4
9523	2011	Dawes	Nothing Is Wrong	0.489	0.356	7	-8.827	1	0.0253	0.223	2.96e-05	0.121	0.186	142.521	61	28	385907	4
9524	2000	Del The Funky Homosapien	Both Sides Of The Brain	0.771	0.907	6	-7.073	1	0.188	0.0372	0.0	0.274	0.711	121.891	57	19	245440	4
9525	2002	The Roots	Phrenology	0.72	0.714	1	-4.857	1	0.295	0.0146	0.0	0.197	0.618	94.401	64	26	226160	4
9526	2008	Intocable	2C	0.799	0.556	7	-6.909	1	0.0331	0.27	0.0	0.0767	0.892	130.993	71	50	259627	4
9527	2017	James Barker Band	Game On	0.658	0.788	8	-5.944	0	0.0437	0.164	0.0	0.117	0.468	116.043	59	60	188373	4
9528	2011	Various Artists	A.N.T. Farm	0.561	0.827	2	-5.785	1	0.109	0.00292	1.78e-06	0.268	0.542	142.133	8	58	206507	4
9529	2000	Tullycraft	Old Traditions, New Standards	0.5	0.57	0	-11.036	1	0.0674	0.427	0.461	0.153	0.635	137.928	35	22	183933	4
9530	2008	Lil' Rascals Brass Band	Buck It Like a Horse	0.66	0.866	3	-3.426	0	0.252	0.286	0.0	0.237	0.726	97.345	21	32	455947	4
9531	2006	Juliette & The Licks	Four on the Floor	0.533	0.971	1	-4.306	0	0.182	0.00412	0.00232	0.326	0.402	121.034	32	26	164573	4
9532	2000	Ken Navarro	Island Life	0.649	0.687	0	-10.562	1	0.0315	0.257	0.934	0.1	0.898	98.022	44	26	310360	4
9533	2007	The Doobie Brothers	The Very Best Of	0.731	0.377	0	-13.164	1	0.0397	0.768	0.0209	0.16	0.961	143.638	69	27	206000	3
9534	2000	Jack Off Jill	Clear Hearts Grey Flowers	0.412	0.961	10	-2.204	1	0.0774	6.99e-06	0.423	0.104	0.683	161.929	37	24	169390	4
9535	2013	3OH!3	OMENS	0.551	0.819	7	-4.435	0	0.0595	0.0963	0.0	0.09	0.516	166.031	65	46	232773	4
9536	2015	IshDARR	Too Bad - Single	0.625	0.726	2	-5.617	1	0.146	0.0933	0.0	0.234	0.337	139.951	52	49	193071	4
9537	2000	The Anniversary	Designing a Nervous Breakdown	0.472	0.857	9	-7.045	1	0.0581	0.00109	4.44e-05	0.124	0.524	171.467	30	29	187973	4
9538	2014	Phantogram	Voices	0.334	0.637	7	-5.675	1	0.0343	0.054	6.2e-05	0.0948	0.0789	171.699	63	36	276413	4
9539	2015	Marina and the Diamonds	FROOT	0.759	0.76	9	-7.199	0	0.0322	0.0804	0.0	0.0818	0.731	120.006	75	51	256333	4
9540	2005	Banda Roja	Clasicos De Tierra Caliente Vol 1	0.806	0.176	10	-19.381	1	0.147	0.614	0.000214	0.101	0.973	103.135	42	24	160907	3
9541	2000	Yanni	The Very Best Of Yanni	0.688	0.464	7	-13.747	0	0.0293	0.353	0.633	0.336	0.712	131.146	61	23	278533	4
9542	2009	Alestorm	Black Sails At Midnight	0.209	0.969	1	-3.922	1	0.162	1.25e-05	0.000125	0.147	0.368	159.341	61	27	285867	4
9543	2016	BAYNK	About Me - Single	0.767	0.724	11	-6.285	0	0.0773	0.123	0.179	0.0894	0.458	121.009	61	54	196364	4
9544	2004	R.L. Burnside	A Bothered Mind	0.749	0.705	2	-7.062	1	0.0303	0.0197	0.139	0.172	0.727	89.992	46	28	277773	4
9545	2003	The Diplomats	Cam'Ron Presents The Diplomats - Diplomatic Immunity	0.527	0.921	5	-4.025	0	0.384	0.00259	5.31e-05	0.32	0.491	167.254	52	29	363600	4
9546	2003	Yellowcard	Ocean Avenue	0.551	0.948	7	-5.021	1	0.0348	9.21e-06	1.91e-05	0.144	0.763	111.84	65	40	202000	4
9547	2010	Hinder	All American Nightmare	0.438	0.92	4	-3.819	0	0.106	0.0239	0.0	0.0763	0.387	170.017	63	42	213893	4
9548	2011	Cage The Elephant	Thank You Happy Birthday	0.353	0.995	0	-1.23	1	0.196	0.00147	2.77e-05	0.246	0.283	155.129	74	35	131360	4
9549	2010	Lil C	H-Town Chronic 4.5	0.873	0.801	10	-6.844	0	0.384	0.0648	0.0	0.569	0.491	128.341	46	32	343600	4
9550	2008	Illa J	Yancey Boys	0.823	0.341	11	-6.198	1	0.13	0.521	0.0136	0.0938	0.879	173.995	50	39	194821	4
9551	2013	Jeremy Soule	The Elder Scrolls V: Skyrim: Original Game Soundtrack	0.424	0.233	8	-21.201	1	0.0311	0.929	0.908	0.107	0.302	99.987	65	44	108817	4
9552	2007	Waylon Jennings	The Essential Waylon Jennings	0.713	0.53	2	-13.451	1	0.0707	0.471	0.0323	0.0938	0.529	102.765	67	40	215333	4
9553	2007	Soda Stereo	Me Verás Volver (Hits & Más)	0.63	0.649	9	-8.745	0	0.0339	0.407	0.0269	0.111	0.482	125.011	76	49	314333	4
9554	2003	The Notwist	Neon Golden	0.658	0.33	0	-9.479	1	0.0259	0.0455	0.776	0.11	0.256	96.953	42	33	313733	4
9555	2009	Dance Gavin Dance	Happiness	0.272	0.831	7	-3.276	0	0.0519	0.0149	2.61e-06	0.107	0.45	155.853	69	46	313253	4
9556	2014	Röyksopp	The Inevitable End	0.548	0.888	6	-5.513	0	0.0412	0.00996	0.205	0.0883	0.347	122.911	62	36	294893	4
9557	2012	Lullaby Renditions	Lullaby Renditions of Disney	0.457	0.209	0	-15.764	1	0.0683	0.611	0.763	0.105	0.381	83.629	46	39	232000	4
9558	2005	Margot & The Nuclear So And So's	THE DUST OF RETREAT (EXPLICIT)	0.495	0.422	4	-8.682	0	0.0287	0.803	0.00642	0.0786	0.184	72.525	51	26	267467	4
9559	2002	Nirvana	Nirvana	0.5	0.878	1	-5.928	1	0.0484	1.64e-05	0.000249	0.112	0.794	116.697	81	38	301453	4
9560	2004	Interpol	Antics	0.371	0.732	0	-6.16	1	0.0339	0.19	0.843	0.185	0.15	85.676	70	38	200227	4
9561	2005	Missy Elliott	The Cookbook	0.817	0.723	6	-6.489	1	0.28	0.144	0.0	0.311	0.632	96.43	76	33	255853	4
9562	2000	Nelly	Country Grammar	0.523	0.755	9	-13.386	0	0.856	0.928	0.000112	0.95	0.825	151.637	77	30	33200	3
9563	2012	Meek Mill	Dreamchasers 2	0.336	0.642	6	-7.407	0	0.382	0.376	0.0	0.465	0.244	186.938	81	34	301693	4
9564	2001	Weezer	Weezer (Green Album)	0.38	0.835	1	-4.715	0	0.0404	0.00339	9.41e-06	0.0944	0.486	78.379	75	38	158667	4
9565	2000	The Black Crowes	Greatest Hits 1990-1999: A Tribute To A Work In Progress...	0.56	0.836	4	-5.297	1	0.0354	0.0565	0.000168	0.125	0.55	143.117	61	25	365173	4
9566	2000	Upper Structure	Bridges	0.309	0.279	3	-8.76	1	0.0358	0.731	0.0	0.0925	0.312	122.575	22	33	293827	3
9567	2003	Avenged Sevenfold	Waking The Fallen	0.477	0.953	2	-5.009	0	0.049	4.65e-05	0.107	0.176	0.356	96.014	77	52	342533	4
9568	2004	Goatsnake	I + Dog Days	0.369	0.803	5	-6.045	1	0.0307	9.93e-06	0.233	0.283	0.313	74.863	29	32	212200	4
9569	2007	Seether	Finding Beauty In Negative Spaces (Bonus Track Version)	0.413	0.943	2	-4.173	1	0.104	5.34e-05	0.00487	0.068	0.328	134.077	71	59	296973	4
9570	2007	Brian Crain	A Summer in Italy	0.26	0.226	9	-13.315	0	0.0305	0.917	0.942	0.113	0.0387	61.94	58	30	368000	3
9571	2009	Boosie Badazz	SuperBad: The Return of Boosie Bad Azz	0.651	0.823	1	-6.64	1	0.264	0.0685	0.0	0.11	0.591	140.016	69	27	209493	4
9572	2014	Summersongs	Traditional English Nursery Rhymes (Volume 1)	0.906	0.235	4	-9.381	1	0.071	0.772	0.0	0.097	0.708	113.969	38	41	103158	4
9573	2005	Robyn	Robyn	0.889	0.498	2	-7.222	1	0.292	0.265	9.95e-06	0.094	0.897	145.011	74	35	158680	4
9574	2013	J. Cole	Born Sinner	0.678	0.577	1	-7.595	1	0.204	0.342	0.00204	0.423	0.496	99.973	88	35	241080	4
9575	2008	Gnarls Barkley	The Odd Couple	0.393	0.971	0	-5.997	1	0.296	0.036	0.000974	0.334	0.418	154.963	68	26	164667	3
9576	2009	They Might Be Giants	Here Comes Science	0.768	0.563	7	-4.982	1	0.0355	0.308	0.0	0.0985	0.609	96.001	58	30	199187	4
9577	2014	Lowercase Noises	This Is for Our Sins	0.121	0.217	4	-18.448	1	0.0366	0.873	0.937	0.124	0.0362	80.207	52	53	446937	4
9578	2007	Enur	Calabria 2007	0.879	0.415	7	-8.501	1	0.144	0.00288	0.0127	0.314	0.343	126.006	49	28	390400	4
9579	2011	Toby Love	Casi Casi	0.843	0.663	0	-4.603	0	0.044	0.583	0.0	0.129	0.832	129.969	58	42	222053	4
9580	2005	Furry Lewis	In His Prime 1927-1928	0.496	0.141	2	-13.497	1	0.0436	0.989	1.34e-05	0.157	0.367	110.707	28	35	185360	4
9581	2016	Men I Trust	Lauren	0.762	0.503	9	-9.397	0	0.0308	0.777	0.17	0.115	0.558	96.999	59	57	218211	4
9582	2004	Icon Of Coil	Machines Are Us	0.58	0.94	8	-6.351	0	0.033	0.00212	0.0125	0.115	0.897	135.011	35	32	305053	4
9583	2011	Nostalgia	The Hero	0.16	0.901	6	-5.194	0	0.0433	0.00158	0.872	0.31	0.469	139.988	46	31	224000	4
9584	2005	Celtic Woman	Celtic Woman	0.441	0.776	2	-9.031	1	0.169	0.683	0.0128	0.688	0.228	120.606	60	27	250187	4
9585	2005	Switchfoot	Nothing Is Sound	0.452	0.983	7	-3.392	1	0.0914	0.0047	1.5e-06	0.191	0.511	85.367	64	33	225333	4
9586	2011	The Cab	Symphony Soldier	0.582	0.89	6	-4.074	1	0.0845	0.192	0.0	0.133	0.528	125.927	62	50	248080	4
9587	2004	Mac Dre	The Appearances	0.838	0.65	7	-5.545	1	0.279	0.0165	0.0	0.397	0.587	85.826	56	23	263427	4
9588	2006	All Time Low	Put Up Or Shut Up	0.399	0.945	4	-5.984	1	0.216	0.00188	0.0	0.325	0.408	174.934	72	31	177840	4
9589	2016	John Legend	DARKNESS AND LIGHT	0.671	0.742	10	-4.768	0	0.368	0.451	4.38e-06	0.101	0.767	89.835	82	56	283787	4
9590	2005	Macklemore	The Language of My World	0.726	0.693	9	-5.261	0	0.255	0.0441	0.0	0.147	0.707	80.989	79	35	268707	4
9591	2016	Marc E. Bassy	Groovy People	0.418	0.45	8	-8.142	1	0.0532	0.0209	0.0052	0.2	0.362	58.993	73	49	218293	4
9592	2012	Queen + VonLichten	We Will Rock You VonLichten	0.387	0.79	4	-5.222	0	0.153	0.812	0.00011	0.0872	0.0937	115.925	21	34	197067	4
9593	2008	Halie Loren	They Oughta Write a Song	0.744	0.409	9	-9.219	0	0.0664	0.677	0.0	0.0766	0.789	125.782	46	43	141413	4
9594	2006	Lisa Lambert	The Drowsy Chaperone (Original Broadway Cast Recording)	0.537	0.382	4	-9.037	0	0.543	0.845	1.01e-06	0.121	0.371	83.809	5	29	154280	4
9595	2007	Avenged Sevenfold	Avenged Sevenfold (Explicit Version)	0.316	0.729	2	-5.931	0	0.0356	0.0203	8.99e-06	0.207	0.367	163.127	77	44	251533	4
9596	2014	Invent, Animate	Everchanger	0.463	0.988	8	-3.392	0	0.156	9.24e-05	0.00407	0.22	0.0979	125.017	43	37	206901	4
9597	2004	Juanes	Mi Sangre	0.751	0.731	6	-4.419	0	0.0308	0.0838	0.0	0.0556	0.973	97.007	78	70	216707	4
9598	2008	The Qemists	Join The Q	0.381	0.993	0	-2.418	1	0.297	0.000217	0.71	0.642	0.358	175.048	49	40	269760	4
9599	2010	Nine Inch Nails	Pretty Hate Machine (Remastered)	0.708	0.78	9	-5.303	1	0.0313	0.0907	0.0464	0.268	0.923	107.044	69	36	347773	4
9600	2002	Devi Sri Prasad	Khadgam (Original Motion Picture Soundtrack)	0.806	0.496	1	-8.548	0	0.0356	0.396	2.31e-05	0.0881	0.812	94.994	41	23	333113	4
9601	2008	Horace Trahan	That Butt Thing	0.609	0.829	0	-7.622	1	0.0399	0.187	0.0189	0.153	0.829	91.207	27	24	143962	4
9602	2012	Banda Carnaval	Máximo Nivel	0.618	0.603	10	-2.901	1	0.0265	0.209	0.0	0.168	0.817	138.052	63	40	180200	3
9603	2016	The Fray	Singing Low	0.527	0.593	7	-4.981	0	0.0257	0.413	0.000182	0.11	0.283	90.167	75	48	263725	4
9604	2013	Hoodie Allen	Crew Cuts	0.744	0.636	1	-7.882	0	0.186	0.000296	0.0	0.109	0.156	83.087	66	42	163032	4
9605	2015	Brandon Flowers	The Desired Effect	0.566	0.873	7	-3.389	1	0.0388	0.000904	0.00677	0.326	0.501	127.949	54	41	243867	4
9606	2015	White Noise Sleep Aid	White Noises Sleep Aid	0.0	0.0019	9	-20.677	0	0.0	0.161	0.974	0.668	0.0	0.0	23	36	232069	0
9607	2014	IU	꽃갈피 [Kkot-Galpi] : A flower bookmark	0.59	0.445	3	-8.171	1	0.0281	0.74	0.0257	0.117	0.34	79.652	72	49	195657	4
9608	2002	Cornershop	Handcream For A Generation	0.571	0.904	9	-5.314	1	0.0486	0.141	0.001	0.218	0.9	122.692	55	31	264027	4
9609	2006	I Wayne	Lava Ground	0.672	0.711	11	-4.652	0	0.316	0.14	0.0	0.151	0.759	86.747	47	51	221867	4
9610	2012	Merengues Acusticos	Acusticos (Merengue)	0.657	0.807	8	-6.963	1	0.0461	0.313	0.00126	0.0469	0.956	143.933	34	36	266084	4
9611	2017	Taylor Swift	reputation	0.8	0.535	7	-6.684	1	0.135	0.0713	9.48e-06	0.213	0.451	92.027	89	75	209680	4
9612	2010	Nicki Minaj	Pink Friday (Deluxe)	0.777	0.732	0	-4.723	1	0.324	0.544	0.000111	0.348	0.531	97.959	95	33	227213	4
9613	2016	The Maine	Covers (Side B)	0.552	0.938	6	-4.12	1	0.0428	0.000812	0.0266	0.12	0.63	98.025	63	44	191939	4
9614	2011	The Horrible Crowes	Elsie	0.589	0.878	5	-4.003	0	0.0342	0.0509	6.31e-05	0.177	0.597	114.967	36	33	243867	4
9615	2003	Various Artists	Punk Goes Acoustic	0.602	0.328	1	-9.266	0	0.0366	0.373	0.000652	0.0636	0.186	148.189	8	28	114240	3
9616	2003	Fleetwood Mac	Say You Will	0.425	0.908	4	-3.055	0	0.0875	0.039	0.0	0.145	0.236	150.064	82	40	273227	4
9617	2002	Peaches & Herb	20th Century Masters: The Millennium Collection: Best Of Peaches & Herb	0.604	0.378	5	-13.338	0	0.0292	0.597	1.33e-05	0.0656	0.406	75.751	45	25	342000	4
9618	2010	David and the High Spirit	Pachelbel Canon for a Romantic Weddings	0.171	0.00154	1	-45.441	0	0.0427	0.993	0.904	0.101	0.14	166.359	34	33	320131	3
9619	2007	Patton Oswalt	Werewolves and Lollipops	0.689	0.493	0	-10.91	1	0.922	0.793	0.0	0.944	0.537	75.416	52	25	188387	4
9620	2007	Paul Simon	The Essential Paul Simon	0.777	0.532	4	-8.14	1	0.0315	0.207	0.000685	0.0971	0.805	106.0	72	35	250093	4
9621	2010	Clay Walker	Top 10	0.606	0.587	7	-7.999	1	0.0228	0.0893	0.0	0.0924	0.257	95.018	62	54	219773	3
9622	2014	La Poderosa Banda San Juan	Sigue	0.804	0.698	7	-3.421	0	0.0318	0.554	2.01e-06	0.0484	0.962	114.929	53	39	136240	3
9623	2015	Wale	The Album About Nothing	0.416	0.712	5	-6.671	0	0.384	0.438	0.0	0.0642	0.581	78.015	76	54	395951	4
9624	2008	D'Angelo	The Best So Far	0.504	0.71	0	-5.262	0	0.0865	0.124	3.06e-06	0.361	0.498	79.538	0	31	236667	4
9625	2014	Straight No Chaser	Under The Influence: Holiday Edition	0.373	0.666	8	-6.155	1	0.0383	0.0483	0.0	0.102	0.372	62.876	58	34	189613	4
9626	2014	Banda Culiacancito	Enfiestados En Culiacan	0.624	0.428	5	-7.469	1	0.213	0.7	0.0	0.292	0.848	87.839	44	44	246428	3
9627	2016	Ñejo & Dalmata	Exitos	0.883	0.626	1	-7.541	1	0.0853	0.0648	4.24e-06	0.0594	0.565	107.023	65	59	209453	4
9628	2009	Enya	The Very Best Of Enya (Deluxe Edition)	0.214	0.149	7	-18.707	0	0.0356	0.958	0.801	0.102	0.0996	81.415	75	53	222160	3
9629	2017	khai dreams	I Wish You Love	0.7	0.374	1	-13.278	1	0.0687	0.818	0.0	0.108	0.279	88.028	65	50	184294	4
9630	2005	Various Artists	Neo Classicism (Remake Version)	0.32	0.375	7	-6.866	1	0.0286	0.603	3.56e-05	0.122	0.291	141.325	8	40	342491	4
9631	2002	ATB	Dedicated	0.695	0.945	9	-6.498	0	0.0314	0.0821	0.815	0.242	0.822	133.973	59	30	211960	4
9632	2001	Leonard Cohen	Ten New Songs	0.756	0.309	5	-14.736	0	0.0269	0.558	0.00804	0.111	0.461	104.961	69	33	317333	4
9633	2012	Los Cuates de Sinaloa	Mis Favoritas	0.782	0.725	5	-2.623	1	0.0363	0.315	0.000121	0.0695	0.967	124.486	58	32	155653	4
9634	2011	DJ Drama	Oh My (feat. Fabolous, Roscoe Dash & Wiz Khalifa)	0.614	0.786	10	-5.785	0	0.0277	0.0083	0.0	0.359	0.365	136.033	62	39	263686	4
9635	2016	Emil Landman	An Unexpected View	0.761	0.542	4	-5.256	1	0.0269	0.561	1.53e-06	0.258	0.87	81.975	49	49	189907	4
9636	2016	Various Artists	Ultra Presents: St. Barths - La Plage	0.759	0.536	8	-9.421	1	0.0418	0.0842	0.0104	0.105	0.457	79.007	8	56	238250	4
9637	2012	Avenged Sevenfold	Carry On	0.471	0.985	2	-3.618	1	0.191	0.00018	4.17e-05	0.0557	0.14	135.063	77	58	255077	4
9638	2005	Iggy Pop	A Million In Prizes: Iggy Pop Anthology	0.232	0.947	6	-3.467	1	0.107	0.00444	0.000899	0.132	0.199	153.026	66	30	209333	4
9639	2004	Kanye West	The College Dropout	0.704	0.792	2	-4.831	1	0.198	0.00981	0.0	0.365	0.646	118.022	92	52	322800	4
9640	2010	Robyn	Body Talk Pt. 2	0.456	0.891	1	-4.524	1	0.443	0.00781	0.0522	0.0976	0.496	179.512	74	31	239373	4
9641	2005	Staind	Chapter V (Explicit Version)	0.447	0.816	1	-4.867	0	0.0509	0.00091	0.0205	0.21	0.257	100.995	67	26	219293	4
9642	2009	Trevor Hall	Trevor Hall	0.475	0.794	1	-5.204	0	0.0369	0.407	0.0	0.204	0.771	157.751	62	36	272613	4
9643	2010	Alter Bridge	AB III	0.333	0.806	7	-4.1	1	0.036	0.00206	0.0	0.222	0.343	152.121	65	35	319355	3
9644	2006	Carl Philipp Emanuel Bach	C.P.E.Bach: Symphonies 1-4, Cello Concerto in A	0.401	0.216	1	-17.448	1	0.0524	0.879	0.00451	0.13	0.492	119.193	52	47	186933	4
9645	2013	Maneli Jamal	The Lamaj Movement	0.484	0.0701	6	-19.335	1	0.0586	0.961	0.516	0.0917	0.309	114.539	49	59	239109	3
9646	2004	The Praise Baby Collection	Praises & Smiles	0.479	0.194	5	-12.96	1	0.0306	0.89	5.15e-06	0.0767	0.454	152.946	52	33	157093	4
9647	2002	Los Caminantes	20 Cumbias Sin Parar	0.861	0.661	7	-5.545	1	0.0496	0.295	0.0	0.0688	0.974	110.063	61	41	184867	4
9648	2014	Banda Tierra Sagrada	Así Te Quiero Yo	0.745	0.53	3	-5.209	1	0.0408	0.477	0.0	0.319	0.961	141.93	62	54	185293	3
9649	2011	Rockabye Lullaby	Disney Lullabies (Deluxe Edition)	0.708	0.025	3	-21.656	1	0.129	0.911	0.000838	0.102	0.348	68.444	61	35	208000	4
9650	2015	Sia	1000 Forms Of Fear (Deluxe Version)	0.411	0.227	10	-8.068	1	0.0468	0.938	0.0	0.158	0.306	79.875	90	57	241693	4
9651	2004	Central Coast Clique	Here comes the Triple C	0.922	0.495	10	-11.096	0	0.241	0.583	5.6e-05	0.0732	0.871	100.576	24	28	274667	4
9652	2016	XY&O	Shimmer + Shade	0.559	0.799	9	-5.807	0	0.0455	0.000397	0.00958	0.0609	0.367	116.975	42	47	202532	4
9653	2001	The Other People Place	Lifestyles Of The Laptop Café	0.78	0.254	8	-9.207	0	0.0762	0.000321	0.878	0.0967	0.626	126.314	35	31	330000	4
9654	2005	Olga Tanon	Una Nueva Mujer	0.793	0.933	5	-2.883	1	0.0411	0.292	3.13e-06	0.0513	0.95	120.97	59	23	259893	4
9655	2016	Kelly Clarkson	Piece by Piece (Idol Version)	0.562	0.252	1	-6.331	1	0.0351	0.904	0.0	0.0838	0.384	109.596	79	57	211675	4
9656	2006	Escape the Fate	Dying Is Your Latest Fashion	0.235	0.953	5	-3.946	1	0.127	0.0111	0.0	0.334	0.373	191.109	65	43	250093	4
9657	2002	Michael Franti	Songs From The Front Porch: An Acoustic Collection	0.787	0.63	11	-10.614	0	0.0858	0.244	1.33e-05	0.067	0.565	139.983	56	44	259733	4
9658	2014	Bassnectar	Noise vs Beauty	0.556	0.681	0	-5.871	1	0.0319	0.00768	0.728	0.0883	0.0374	160.058	65	38	282000	4
9659	2010	The Green	The Green	0.921	0.498	0	-8.797	0	0.0871	0.364	3.31e-06	0.172	0.826	103.992	56	32	246160	4
9660	2006	NEEDTOBREATHE	Daylight	0.463	0.737	0	-4.816	1	0.0313	0.000606	6.09e-06	0.107	0.222	142.027	69	26	242813	4
9661	2005	Xavier Rudd	Food In The Belly	0.6	0.608	11	-9.378	0	0.0421	0.521	0.454	0.628	0.571	122.175	64	32	207093	4
9662	2003	Thrice	The Artist In The Ambulance	0.519	0.868	5	-4.037	0	0.0761	9.2e-05	0.000901	0.0881	0.72	174.73	64	56	219267	4
9663	2002	Warren Zevon	My Ride's Here	0.621	0.672	2	-6.483	1	0.0658	0.312	0.0	0.0895	0.558	121.439	57	29	326733	4
9664	2012	ODESZA	Summer's Gone	0.449	0.796	10	-3.698	1	0.047	0.0821	4.3e-05	0.193	0.0395	79.992	76	52	168000	4
9665	2006	Third Eye Blind	A Collection	0.426	0.678	0	-6.537	1	0.0257	0.0105	0.00171	0.085	0.618	122.154	68	29	263027	4
9666	2005	John Denver	John Denver's Greatest Hits	0.278	0.307	5	-10.982	1	0.031	0.706	3.89e-05	0.103	0.211	173.407	73	30	174573	4
9667	2012	Kanye West	Cold	0.348	0.684	4	-8.144	0	0.194	7.61e-05	0.0	0.27	0.489	80.065	92	46	219507	4
9668	2017	Ruel	Don't Tell Me	0.565	0.324	4	-9.137	0	0.0342	0.565	2.17e-05	0.381	0.139	77.495	68	63	241625	3
