,Year,Artist,Track,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Track_Popularity,Artist_Popularity,Duration_ms,Time Signature
5526,2016,Jon Z,"0 Sentimientos (Remix) [feat. Noriel, Darkiel, Lyan, Messiah & Baby Rasta]",0.894,0.721,4,-5.829,0,0.258,0.155,0.0,0.154,0.392,107.963,69,75,335737,4
5527,2013,Paramore,Be Alone,0.369,0.977,2,-3.639,1,0.0768,8.31e-05,3.03e-06,0.799,0.549,160.087,45,79,220080,4
5528,2013,Doe B,Let Me Find Out - Remix,0.722,0.52,8,-4.569,1,0.0646,0.0358,0.0,0.171,0.553,140.058,36,43,251120,4
5529,2008,Edge of Jupiter,"Voidville, Pt. 2",0.424,0.773,4,-6.58,0,0.0479,0.141,0.0356,0.377,0.349,97.766,27,36,95075,4
5530,2014,Piso 21,Suele Suceder,0.631,0.678,8,-6.763,1,0.0765,0.605,2.8e-06,0.151,0.599,179.942,55,80,207099,4
5531,2006,Various Artists,Sensacion Del Bloque,0.709,0.726,7,-7.129,1,0.0411,0.0977,0.0,0.301,0.404,92.006,61,8,182187,4
5532,2002,Conjunto Amanecer,El Moño Negro,0.683,0.418,3,-6.757,1,0.0565,0.113,0.0,0.07,0.576,129.423,20,41,215360,3
5533,2002,Atmosphere,Modern Man's Hustle,0.859,0.609,11,-3.633,1,0.286,0.154,0.0,0.348,0.649,85.976,44,64,225227,4
5534,2011,Usher,More - RedOne Jimmy Joker Remix,0.551,0.893,7,-2.628,1,0.0543,0.00166,0.0,0.348,0.794,125.083,60,82,219987,4
5535,2014,MC Davo,Debes De Saber,0.406,0.538,0,-11.451,1,0.13,0.637,9.26e-05,0.148,0.613,76.926,51,65,180053,4
5536,2001,Pastor Troy,Move To Mars,0.838,0.628,1,-4.43,0,0.0397,0.000981,0.0,0.145,0.587,121.003,22,50,348893,4
5537,2006,PJ Morton,No Ordinary Love,0.602,0.494,0,-6.564,0,0.101,0.489,2.91e-05,0.0926,0.576,85.928,26,57,234773,4
5538,2002,Robin Mark,When It's All Been Said and Done,0.35,0.253,0,-18.396,1,0.0399,0.861,0.00216,0.823,0.449,89.821,32,40,208867,4
5539,2017,Michael Schulte,Falling Apart,0.543,0.333,7,-9.355,0,0.0272,0.824,3.87e-06,0.168,0.261,109.789,53,65,198573,4
5540,2005,Buckethead,We Are One,0.534,0.922,0,-4.696,1,0.239,0.00613,0.616,0.374,0.143,139.911,36,52,241187,4
5541,2013,Jeff Williams,Red Like Roses (Red Trailer) [feat. Casey Lee Williams],0.359,0.776,0,-9.788,1,0.101,0.0521,0.113,0.148,0.125,66.668,50,62,192203,4
5542,2017,LP,Lost on You,0.433,0.724,5,-6.126,0,0.0372,0.1,0.0,0.0918,0.689,174.006,74,73,268105,4
5543,2003,Michael R. Hicks,"Be Still, My Soul",0.153,0.0541,0,-18.658,1,0.0389,0.912,0.0,0.136,0.0497,81.283,32,35,269893,3
5544,2017,Dean Stance,We Don't Talk Anymore,0.377,0.027,7,-22.285,0,0.0368,0.992,0.945,0.125,0.13,131.545,60,53,244616,4
5545,2000,The Microphones,Great Ghosts,0.432,0.124,6,-17.863,0,0.0461,0.898,0.0675,0.638,0.125,97.541,25,49,252640,4
5546,2006,George Carlin,The All-Suicide Tv Channel,0.559,0.627,5,-12.546,0,0.964,0.76,0.0,0.689,0.332,76.347,25,49,193387,4
5547,2001,Tha Eastsidaz,Give It 2 'Em Dogg,0.902,0.429,7,-12.098,1,0.297,0.0124,0.0,0.35,0.522,91.895,29,48,209307,4
5548,2000,Billy Joel,"Goodnight Saigon - Live December 31, 1999 At Madison Square Garden, New York, NY",0.299,0.625,11,-6.074,1,0.0491,0.0737,0.000414,0.995,0.165,105.242,22,77,448000,4
5549,2006,Rodney Atkins,Angel's Hands,0.542,0.628,2,-5.907,1,0.0318,0.0594,0.0,0.137,0.49,142.094,33,68,209067,4
5550,2001,Samuray,Me Pregunto,0.381,0.516,4,-6.553,1,0.0344,0.464,0.000174,0.583,0.558,72.412,26,52,186053,4
5551,2015,Los Alegres Del Barranco,El Buen Guerrillero el Cholo,0.773,0.783,2,-5.29,1,0.0422,0.402,0.000294,0.0825,0.699,116.635,39,60,246000,3
5552,2015,Casting Crowns,Glorious Day (Living He Loved Me),0.491,0.56,11,-6.95,1,0.0246,0.255,0.0,0.104,0.531,79.018,38,68,239960,4
5553,2016,Whitney,No Woman,0.581,0.4,2,-8.739,1,0.0291,0.893,0.576,0.161,0.433,112.331,63,78,237973,4
5554,2012,Kari Jobe,When Hope Came Down,0.476,0.702,7,-4.379,1,0.0294,0.139,0.0,0.111,0.181,92.045,34,64,257413,4
5555,2017,Various Artists,"I Don't Like It, I Love It",0.78,0.738,2,-4.737,0,0.126,0.499,0.0,0.527,0.902,117.995,56,8,239667,4
5556,2017,Edwin Luna y La Trakalosa de Monterrey,Pude Haber Sido Yo,0.689,0.6,4,-5.863,0,0.0291,0.229,0.0,0.0478,0.501,128.058,58,71,173347,4
5557,2012,The Piano Guys,(It's Gonna Be) Okay,0.693,0.765,8,-5.541,1,0.0352,0.124,0.000455,0.0589,0.81,119.997,33,71,210813,4
5558,2015,Kehlani,Alive (feat. Coucheron),0.598,0.71,5,-5.427,1,0.0554,0.0531,0.0,0.106,0.568,93.997,50,82,187991,4
5559,2011,Marc Shaiman,Jet Set,0.469,0.597,10,-5.693,1,0.0749,0.528,0.0,0.239,0.82,77.984,35,35,216467,4
5560,2015,Donnie Trumpet & The Social Experiment,Familiar,0.804,0.387,11,-9.56,1,0.255,0.28,0.0,0.0527,0.584,104.065,50,58,233618,4
5561,2001,Tech N9ne,Who You Came to See,0.84,0.732,8,-5.344,1,0.19,0.0908,0.0,0.841,0.867,90.992,29,73,258867,4
5562,2012,Miguel,Arch & Point,0.551,0.543,2,-6.468,1,0.0638,0.0318,7.76e-05,0.285,0.185,158.005,47,82,197227,3
5563,2012,Trapdoor Social,Away,0.53,0.822,6,-5.515,1,0.0413,0.000174,0.0,0.14,0.231,129.001,33,30,225118,4
5564,2016,Landon Tewers,Need to Change,0.584,0.546,9,-5.841,1,0.136,0.114,0.0,0.298,0.386,179.734,42,45,287000,3
5565,2016,Cody Johnson,Billy's Brother,0.469,0.939,9,-5.195,1,0.108,0.0276,0.0,0.816,0.328,173.827,41,67,183040,4
5566,2001,P.O.D.,Satellite,0.442,0.94,7,-4.396,1,0.0767,0.000211,0.000121,0.0973,0.289,155.921,52,66,210867,4
5567,2005,Common,The Food,0.547,0.74,6,-8.483,0,0.23,0.0117,1.57e-06,0.971,0.704,88.334,46,65,216867,4
5568,2010,Robyn,Fembot,0.842,0.882,2,-4.96,1,0.0442,0.000914,0.0112,0.0999,0.374,123.068,39,74,214307,4
5569,2001,Various Artists,Lyman Zerga,0.801,0.478,0,-14.741,1,0.26,0.195,0.35,0.322,0.27,105.514,27,8,112640,4
5570,2009,Uncle Kracker,Smile,0.546,0.786,4,-4.776,1,0.0329,0.196,0.0,0.38,0.597,141.053,34,63,201333,4
5571,2006,Los Rieleros Del Norte,Mi Primer Amor (Meu Primeiro Amor),0.537,0.754,9,-1.497,1,0.0422,0.161,0.0,0.0833,0.738,112.588,37,62,208973,4
5572,2016,"Chunk! No, Captain Chunk!",Blame It On This Song,0.514,0.969,5,-3.586,0,0.177,0.000154,0.00123,0.268,0.645,104.978,43,53,210857,4
5573,2009,Tech N9ne Collabos,Dysfunctional,0.782,0.835,10,-4.278,0,0.283,0.281,0.0,0.459,0.527,80.014,61,58,240173,4
5574,2008,Protest The Hero,Sequoia Throne,0.221,0.979,11,-5.553,1,0.249,3.72e-05,0.0394,0.762,0.183,150.415,39,49,191013,4
5575,2001,Charlotte Church,The Flower Duet,0.21,0.224,10,-10.612,1,0.0372,0.958,2.41e-06,0.158,0.104,67.605,21,45,235973,4
5576,2012,John Denver,The Christmas Song (Chestnuts Roasting On an Open Fire),0.564,0.0812,2,-18.47,1,0.0358,0.932,6.36e-05,0.135,0.255,65.877,32,73,196867,3
5577,2001,Paraiso Tropical,Benito Canales,0.77,0.42,7,-6.515,1,0.0798,0.61,0.0,0.127,0.981,72.568,26,39,167832,3
5578,2002,Original Broadway Cast of Thoroughly Modern Millie,How the Other Half Lives,0.559,0.21,9,-13.984,1,0.115,0.853,0.0,0.125,0.46,136.021,30,0,162227,4
5579,2016,A$AP Mob,Way Hii,0.646,0.647,11,-8.361,0,0.168,0.0633,0.0,0.346,0.185,123.994,51,70,176040,4
5580,2017,khai dreams,Summer Is Like a Dream,0.586,0.384,8,-16.529,1,0.246,0.821,0.000524,0.0741,0.647,140.006,55,65,128571,4
5581,2017,The Seige,The Drum,0.712,0.645,9,-4.83,1,0.197,0.0723,0.0,0.225,0.577,79.95,54,57,129094,4
5582,2009,Various Artists,Devil Woman,0.706,0.686,0,-8.234,1,0.0498,0.273,0.00647,0.16,0.837,116.759,31,8,217373,4
5583,2017,Wage War,Southbound,0.533,0.958,8,-5.304,1,0.0822,1.38e-05,0.00187,0.328,0.184,105.024,48,59,176920,4
5584,2005,Aly & AJ,Out Of The Blue,0.52,0.807,9,-4.715,1,0.0356,0.0339,5.6e-06,0.152,0.274,104.012,29,57,178240,4
5585,2004,Tango Project,Sentimientos,0.569,0.585,5,-6.571,0,0.0493,0.362,0.119,0.0983,0.624,81.988,34,41,272627,4
5586,2014,Various Artists,Way Back When,0.561,0.717,7,-8.715,1,0.0518,0.00641,0.312,0.132,0.578,129.97,34,8,166707,4
5587,2009,Janet Jackson,The Best Things In Life Are Free,0.719,0.918,7,-5.173,1,0.0532,0.0592,0.000112,0.169,0.636,120.376,32,70,276573,4
5588,2016,Frank Zappa,Bobby Brown Goes Down,0.598,0.564,0,-10.251,1,0.18,0.272,0.0,0.145,0.781,136.453,54,60,169053,4
5589,2001,Jaheim,Heaven In My Eyes,0.729,0.377,10,-7.607,1,0.144,0.165,0.0,0.19,0.606,168.17,34,59,230600,4
5590,2017,Yandel,Explícale (feat. Bad Bunny),0.808,0.69,1,-4.151,1,0.148,0.0583,0.0,0.103,0.64,125.086,71,81,223147,4
5591,2015,Various Artists,Theme from Ant-Man,0.597,0.55,5,-8.962,0,0.0344,0.486,0.775,0.101,0.261,144.985,45,8,166107,4
5592,2012,Shawn James,The Wanderer,0.4,0.617,5,-4.54,0,0.139,0.613,0.0,0.211,0.672,100.296,44,55,128760,4
5593,2008,ABBA,The Winner Takes It All,0.429,0.789,6,-6.447,1,0.0352,0.223,0.00543,0.0474,0.457,125.616,47,79,295280,4
5594,2004,Melissa Etheridge,Breathe,0.358,0.891,1,-4.035,0,0.0512,0.00158,0.0,0.165,0.52,174.56,27,54,194800,4
5595,2011,Trapped Under Ice,Pleased to Meet You,0.278,0.95,10,-4.704,1,0.149,0.000626,2.1e-06,0.673,0.285,75.545,42,43,152845,5
5596,2015,Leon Bridges,So Long - From The Motion Picture Concussion,0.568,0.349,10,-10.518,1,0.0273,0.387,0.000309,0.072,0.19,110.116,48,75,231160,3
5597,2006,Third Day,Away In A Manger,0.521,0.579,7,-8.871,1,0.0293,0.205,7.83e-06,0.99,0.278,95.262,31,59,234653,3
5598,2011,Andrew Lloyd Webber,Wandering Child .../Bravo Bravo - Live At The Royal Albert Hall/2011,0.4,0.147,0,-21.496,1,0.119,0.864,0.0,0.161,0.135,102.566,34,66,509960,4
5599,2013,Five Finger Death Punch,Lift Me Up,0.52,0.985,4,-4.163,1,0.14,9.72e-05,0.0,0.208,0.15,75.014,60,80,246209,4
5600,2006,Huey Lewis & The News,Cruisin' - Single Edit,0.745,0.647,4,-6.458,1,0.0442,0.127,0.0,0.0505,0.821,83.346,54,64,214307,4
5601,2006,Punchline,Flashlight,0.525,0.941,6,-4.642,0,0.123,0.000363,0.0,0.124,0.536,113.996,29,35,187253,4
5602,2005,Chris Cagle,When I Get There,0.539,0.705,4,-7.156,1,0.0327,0.0324,0.0,0.324,0.328,128.798,26,59,251440,4
5603,2000,Modest Mouse,Lives,0.561,0.351,2,-7.511,1,0.0307,0.827,1.99e-05,0.0928,0.351,78.955,37,68,198667,4
5604,2014,Rob Cantor,I'm Gonna Win,0.606,0.622,9,-7.751,0,0.0359,0.125,1.1e-06,0.0798,0.907,87.635,40,45,158360,4
5605,2017,Blackbear,do re mi (feat. Gucci Mane),0.746,0.647,8,-6.388,1,0.052,0.007,0.0,0.156,0.196,112.015,67,81,233705,3
5606,2011,Haley Reinhart,House Of The Rising Sun - American Idol Performance,0.26,0.399,0,-6.363,0,0.0395,0.245,1.74e-05,0.163,0.206,189.574,38,66,202067,3
5607,2006,Various Artists,Family,0.547,0.353,7,-9.332,1,0.0386,0.52,0.0,0.117,0.213,111.97,35,8,202507,4
5608,2013,Preservation Hall Jazz Band,That's It!,0.56,0.918,9,-7.257,0,0.0685,0.292,0.826,0.328,0.305,127.627,38,47,202800,4
5609,2007,Burning Hotels,Stuck in the Middle,0.192,0.916,11,-6.992,1,0.0419,2.36e-06,0.0441,0.253,0.581,170.782,31,25,198013,4
5610,2009,Mudvayne,1000 Mile Journey,0.316,0.931,8,-5.663,1,0.0821,0.000727,0.00699,0.502,0.245,145.671,37,62,356987,4
5611,2003,Luther Vandross,Never Too Much,0.737,0.662,2,-9.639,1,0.11,0.148,0.0,0.0457,0.763,110.133,28,66,230293,4
5612,2003,Corey Smith,From A Distance,0.412,0.261,7,-10.44,1,0.0366,0.793,0.0,0.115,0.508,203.547,28,52,272333,4
5613,2007,The Snake The Cross The Crown,Cakewalk,0.322,0.395,5,-10.188,1,0.029,0.341,0.426,0.107,0.145,87.059,28,21,274853,4
5614,2013,Daughtry,Wild Heart,0.571,0.714,8,-5.561,1,0.0447,0.00262,0.0,0.0954,0.479,88.009,48,68,230627,4
5615,2001,The The,Infected,0.51,0.98,4,-3.988,1,0.132,0.00292,0.0251,0.125,0.521,92.915,26,90,288733,4
5616,2001,ABC,Peace And Tranquility,0.674,0.829,7,-8.056,1,0.0401,0.00033,0.203,0.157,0.805,106.83,26,55,243773,4
5617,2014,Marty Robbins,Melba from Melbourne,0.719,0.39,5,-11.622,1,0.0526,0.782,0.0,0.337,0.903,111.049,38,62,133280,1
5618,2015,$uicideBoy$,Gloss Of Blood,0.685,0.416,0,-8.008,0,0.0812,0.262,0.0348,0.395,0.107,119.967,60,84,104211,4
5619,2005,LaVern Baker,See See Rider,0.67,0.493,6,-11.304,1,0.0751,0.285,0.0,0.0495,0.928,93.867,40,46,150427,4
5620,2005,Various Artists,La Parranda del Sopón,0.723,0.652,9,-11.378,1,0.13,0.544,3.5e-05,0.0647,0.789,122.431,31,8,205973,4
5621,2009,Ed Sheeran,"You Need Me, I Don't Need You",0.689,0.563,1,-5.539,1,0.275,0.692,0.0,0.0579,0.819,129.517,40,93,245040,4
5622,2004,The 69 Eyes,Feel Berlin,0.532,0.933,1,-5.477,1,0.0443,0.00251,0.13,0.484,0.573,135.93,24,47,248213,4
5623,2003,Funeral For A Friend,Storytelling,0.482,0.927,11,-4.737,1,0.0484,0.00153,0.0,0.153,0.509,92.08,19,50,214533,4
5624,2001,Mobb Deep,Pray For Me,0.671,0.746,8,-4.312,1,0.272,0.00916,0.0,0.166,0.383,92.097,32,70,200467,4
5625,2014,Various Artists,Cut Your Teeth - Kygo Radio Edit,0.71,0.678,10,-7.307,0,0.0479,0.581,0.0171,0.0992,0.497,100.008,34,8,227477,4
5626,2014,Dierks Bentley,Drunk On A Plane,0.439,0.754,9,-5.566,1,0.0323,0.00512,7.45e-06,0.186,0.668,205.958,66,73,254467,4
5627,2003,Deftones,Battle-axe,0.379,0.919,6,-4.894,1,0.0588,5.02e-06,0.717,0.143,0.244,130.008,40,69,301867,4
5628,2001,Boyz II Men,Pass You By,0.602,0.499,11,-9.477,0,0.0414,0.218,0.0,0.188,0.491,169.734,29,71,269240,4
5629,2015,Various Artists,Stay Alive - Reprise,0.546,0.246,0,-13.754,0,0.261,0.535,0.0,0.0801,0.427,160.034,60,8,111553,4
5630,2001,R.E.M.,I'll Take The Rain,0.215,0.566,9,-5.341,0,0.0274,0.304,0.00168,0.267,0.225,167.531,39,75,351467,4
5631,2011,Evanescence,Lost In Paradise,0.266,0.571,8,-4.983,1,0.0376,0.0532,3.96e-06,0.073,0.104,113.059,37,73,282293,4
5632,2012,Bossfight,Milky Ways,0.509,0.981,4,-1.986,0,0.0533,0.000486,0.914,0.0617,0.278,182.985,44,48,187541,4
5633,2003,Original Broadway Cast of Avenue Q,Mix Tape,0.643,0.159,2,-14.862,1,0.307,0.855,0.0,0.0874,0.428,72.427,37,0,215920,3
5634,2012,Three Days Grace,Give In To Me,0.349,0.786,9,-4.771,1,0.0351,0.00658,0.0,0.117,0.251,178.982,46,77,199000,4
5635,2006,Lollo Meier,China Boy,0.677,0.333,7,-14.483,0,0.0738,0.931,0.82,0.101,0.804,146.963,40,29,164507,4
5636,2008,Raphael Saadiq,Sometimes,0.6,0.756,9,-4.861,1,0.0451,0.139,0.0,0.131,0.247,91.254,31,58,243640,4
5637,2007,HIM,Bleed Well,0.411,0.913,4,-4.202,0,0.0618,0.000716,0.325,0.693,0.429,137.92,35,66,264787,4
5638,2010,Katy Perry,Last Friday Night (T.G.I.F.),0.652,0.812,3,-3.797,0,0.0409,0.00125,3.01e-05,0.667,0.72,126.023,28,83,230733,4
5639,2000,Various Artists,"Lonesome Valley - From “O Brother, Where Art Thou” Soundtrack",0.329,0.165,9,-14.587,1,0.0523,0.988,0.00108,0.164,0.146,127.829,32,8,247173,1
5640,2004,John Williams,The Knight Bus,0.403,0.177,7,-17.911,0,0.0472,0.591,0.0792,0.195,0.177,138.63,40,76,172053,3
5641,2016,Brothers Osborne,It Ain't My Fault,0.735,0.831,9,-5.898,1,0.0332,0.00166,0.217,0.291,0.756,123.017,65,69,216800,4
5642,2010,Vince Guaraldi Trio,Manhã de Carnaval,0.375,0.077,7,-23.667,0,0.0335,0.955,0.918,0.117,0.128,87.64,29,66,350667,4
5643,2004,Ciara,Other Chicks,0.814,0.322,5,-10.96,0,0.039,0.361,0.0,0.0692,0.41,110.044,29,75,261587,4
5644,2014,Apollo Brown,"H20 (feat. Pharoahe Monch, Rakaa Iriscience, & Indjnous)",0.526,0.819,7,-6.728,1,0.298,0.00206,3.44e-06,0.336,0.581,79.955,46,57,281886,4
5645,2006,Nat King Cole,Walkin' My Baby Back Home - Remastered,0.6,0.223,1,-11.427,1,0.0392,0.922,0.0,0.104,0.396,110.533,28,73,158640,4
5646,2006,Jorge Drexler,La vida es mas compleja de lo que parece,0.718,0.616,7,-6.096,1,0.0339,0.359,0.00458,0.205,0.661,120.016,48,68,188106,4
5647,2008,College,Can you kiss me first,0.402,0.668,5,-6.831,1,0.0375,4.57e-05,0.703,0.103,0.037,129.018,33,60,222133,4
5648,2000,The Beatles,A Hard Day's Night - Remastered 2015,0.546,0.818,0,-4.89,1,0.031,0.0487,0.0,0.0983,0.756,138.561,57,88,152920,4
5649,2017,Caloncho,Brillo Mio,0.796,0.395,11,-11.537,1,0.0329,0.0277,0.00539,0.177,0.76,110.992,64,66,196267,4
5650,2004,311,Don't Stay Home,0.628,0.885,9,-5.984,1,0.0608,0.00722,0.0,0.0742,0.872,108.917,29,64,165147,4
5651,2016,Cass McCombs,Bum Bum Bum,0.509,0.508,9,-11.33,0,0.0319,0.74,0.305,0.0979,0.366,79.923,62,62,299671,4
5652,2013,Made in Heights,All The Places,0.738,0.621,0,-7.332,1,0.0826,0.0477,3.97e-05,0.0616,0.65,74.981,37,47,217600,4
5653,2015,Flosstradamus,Lighters Up,0.567,0.928,0,-3.615,1,0.073,0.138,4.74e-05,0.372,0.294,150.079,41,65,204800,4
5654,2000,Hungry Ghosts,"I Don't Think About You Anymore But, I Don't Think About You Anyless",0.147,0.139,7,-13.659,0,0.0354,0.864,0.118,0.108,0.058,81.657,32,24,261360,3
5655,2008,N.E.R.D,Happy,0.609,0.913,1,-5.068,1,0.048,0.00713,6.83e-05,0.115,0.63,120.004,25,67,275413,4
5656,2005,Jason Robert Brown,If I Didn't Believe In You,0.479,0.239,10,-13.073,1,0.058,0.875,0.0,0.128,0.197,121.068,33,35,299467,4
5657,2000,Christina Aguilera,The Christmas Song - Holiday Remix,0.619,0.827,4,-6.316,0,0.0416,0.039,1.82e-05,0.0679,0.547,130.024,35,80,241400,4
5658,2012,Lady Antebellum,The First Noel,0.453,0.172,8,-10.24,1,0.0257,0.862,0.0,0.11,0.244,76.932,41,70,203173,3
5659,2016,Gucci Mane,Waybach,0.842,0.301,1,-7.318,1,0.206,0.0136,0.0,0.121,0.0731,129.009,44,88,213627,4
5660,2004,Michael Giacchino,New and Improved,0.242,0.0677,5,-18.493,0,0.0322,0.909,0.215,0.0801,0.0362,65.087,26,67,135600,3
5661,2007,Dmitri Shostakovich,"Shostakovich: Piano Quintet in G Minor, Op. 57: I. Prelude (Lento) [Live]",0.24,0.275,5,-14.968,0,0.0398,0.954,0.164,0.0839,0.196,88.166,44,58,265453,4
5662,2015,Killstation,Cement,0.608,0.636,0,-5.043,1,0.0302,0.17,0.138,0.114,0.315,121.983,43,65,145528,4
5663,2003,50 Cent,"Wanksta - From ""8 Mile"" Soundtrack",0.81,0.868,1,-3.521,1,0.156,0.0224,0.0,0.145,0.884,81.018,53,83,219400,4
5664,2000,Various Artists,One Night In Bangkok - Single Version,0.962,0.503,2,-8.053,0,0.104,0.146,0.000163,0.0782,0.869,108.72,49,8,196533,4
5665,2017,Astrid S,Breathe - Lauv Remix,0.797,0.637,5,-6.235,0,0.0816,0.49,0.0,0.359,0.711,96.998,49,72,215567,4
5666,2008,Dmitri Shostakovich,Festive Overture,0.289,0.397,9,-14.858,1,0.048,0.845,0.906,0.154,0.347,82.784,30,58,349867,4
5667,2017,Sultan + Shepard ,Almost Home,0.78,0.722,0,-4.873,0,0.0453,0.0376,5.51e-05,0.097,0.674,120.026,53,0,219750,4
5668,2004,Jerry Garcia Band,Catfish John - Live,0.686,0.533,2,-9.47,1,0.0376,0.247,0.176,0.892,0.622,120.043,23,48,681227,4
5669,2011,Britney Spears,(Drop Dead) Beautiful,0.772,0.768,11,-4.52,0,0.0741,0.0414,0.0,0.0903,0.713,119.959,45,81,216400,4
5670,2010,Luniz,I Got 5 On It - Remix,0.715,0.594,10,-10.276,0,0.277,0.278,0.0,0.107,0.594,86.833,33,61,258187,4
5671,2013,Vampire Weekend,Hannah Hunt,0.345,0.313,4,-10.098,1,0.0681,0.717,0.000822,0.1,0.164,207.969,58,69,237973,4
5672,2012,AC/DC,Hell Ain't a Bad Place to Be - Live at River Plate,0.361,0.953,1,-4.608,1,0.0774,0.000935,0.0,0.976,0.374,129.588,50,83,267600,4
5673,2010,Greensky Bluegrass,A Day In The Life,0.259,0.651,4,-7.355,0,0.0317,0.443,8.16e-06,0.825,0.421,83.994,44,57,251973,4
5674,2008,Los Inquietos Del Norte,Somos Locos,0.446,0.729,9,-4.929,1,0.0483,0.197,0.0,0.122,0.464,150.382,27,65,174027,3
5675,2006,Dance Gavin Dance,Burning Down The Nicotine Armoire,0.205,0.954,7,-3.652,1,0.105,0.0022,0.0,0.212,0.157,89.99,31,69,345187,4
5676,2015,Leon Bridges,So Long - From The Motion Picture Concussion,0.568,0.349,10,-10.518,1,0.0273,0.387,0.000309,0.072,0.19,110.116,48,75,231160,3
5677,2002,The Band,This Wheel's On Fire,0.517,0.964,0,-5.389,1,0.0829,0.0341,0.355,0.976,0.596,120.578,34,67,234200,4
5678,2009,Kurt Vile,He’s Alright [Bonus Track],0.451,0.754,3,-5.061,1,0.0299,0.626,0.0036,0.293,0.558,126.408,37,67,275453,4
5679,2007,Rockabye Baby!,If I Fell,0.423,0.195,2,-11.385,1,0.0292,0.848,0.875,0.108,0.0726,82.892,36,64,187133,4
5680,2000,TKKG,"122 - Der Goldschatz, der vom Himmel fiel - Teil 34",0.707,0.501,8,-12.035,1,0.813,0.522,0.0,0.235,0.757,112.804,25,76,80320,4
5681,2009,Big Bad Voodoo Daddy,Minnie The Moocher,0.485,0.501,0,-5.715,1,0.0421,0.316,4.35e-06,0.0802,0.416,92.307,43,47,299147,4
5682,2008,Flo Rida,Priceless - feat. Birdman,0.8,0.807,10,-4.981,0,0.322,0.208,0.0,0.527,0.708,80.002,35,81,232667,4
5683,2007,Stevie Nicks,If Anyone Falls,0.532,0.888,0,-4.228,1,0.031,0.316,1.44e-06,0.587,0.602,96.499,31,66,247133,4
5684,2015,Shawn Mendes,This Is What It Takes,0.407,0.321,0,-6.709,1,0.0347,0.407,0.0,0.115,0.339,80.96,45,90,230400,4
5685,2013,Ricardo Arjona,Realmente No Estoy Tan Solo,0.42,0.66,5,-5.763,1,0.0398,0.35,0.0,0.121,0.189,77.101,56,77,230853,4
5686,2002,Boosie Badazz,Head Busta,0.864,0.736,1,-4.925,1,0.239,0.00495,0.0,0.124,0.588,78.999,27,69,218840,4
5687,2007,Rockabye Baby!,Something,0.539,0.225,0,-10.608,1,0.0307,0.924,0.756,0.0878,0.116,113.986,32,64,209707,4
5688,2017,Bishop Briggs,Wild Horses,0.718,0.57,8,-4.991,1,0.0311,0.261,0.0,0.136,0.229,140.036,50,71,189347,4
5689,2003,MxPx,First Day Of The Rest Of Our Lives,0.294,0.92,9,-3.847,1,0.058,0.126,0.0,0.105,0.747,198.994,25,52,180467,4
5690,2005,Goldfrapp,Lovely 2 C U,0.636,0.723,0,-6.453,1,0.0454,0.00354,1.27e-05,0.184,0.648,129.096,31,58,205240,4
5691,2014,Jake Miller,First Flight Home,0.626,0.739,7,-5.685,1,0.051,0.0276,0.0,0.106,0.419,97.979,42,60,191520,4
5692,2002,Iron & Wine,Lion's Mane,0.603,0.346,7,-11.481,1,0.0303,0.884,0.916,0.104,0.619,88.45,41,70,169693,4
5693,2013,Various Artists,Love Is an Open Door - Demo,0.49,0.569,6,-7.108,0,0.0807,0.535,0.0,0.121,0.581,199.783,38,8,122293,4
5694,2010,The Soft Pack,Answer To Yourself,0.255,0.928,9,-6.088,1,0.0582,0.00038,0.00122,0.19,0.688,172.68,29,32,200573,4
5695,2003,Costumbre,Esperare,0.557,0.77,2,-6.205,1,0.0789,0.115,5.67e-06,0.0972,0.813,160.295,35,49,235453,4
5696,2017,AJR,Three-Thirty,0.661,0.626,6,-6.106,0,0.135,0.305,0.0,0.345,0.691,95.971,52,76,210284,4
5697,2007,Say Anything,People Like You Are Why People Like Me Exist,0.454,0.968,2,-2.765,1,0.0698,0.00103,0.0,0.336,0.714,94.925,25,56,205760,4
5698,2014,Jason Mraz,3 Things,0.645,0.604,0,-8.749,1,0.0365,0.217,0.0,0.286,0.71,100.026,35,81,174160,4
5699,2007,Ozzy Osbourne,The Almighty Dollar,0.558,0.634,10,-5.922,1,0.0306,0.00134,1.42e-05,0.262,0.348,84.003,39,71,417107,4
5700,2003,DevilDriver,Revelation Machine,0.528,0.99,7,-4.26,1,0.0896,7.97e-05,0.000155,0.117,0.127,133.985,27,55,210933,4
5701,2001,Matthew Locke,For Several Friends: Suite in G Major-minor: I. Fantazie,0.435,0.134,5,-17.238,0,0.0401,0.884,0.728,0.103,0.352,108.739,38,30,96867,4
5702,2002,...And You Will Know Us by the Trail of Dead,"How Near, How Far",0.17,0.944,7,-4.55,0,0.0905,0.000865,0.385,0.121,0.169,146.86,28,40,240000,4
5703,2011,Switchfoot,Where I Belong,0.532,0.857,9,-5.413,1,0.0306,0.00405,0.000906,0.091,0.352,134.05,37,64,412307,4
5704,2005,Slim Thug,Click Clack,0.639,0.909,1,-5.114,1,0.418,0.143,1.41e-06,0.103,0.68,112.045,38,60,210293,5
5705,2014,Hunter Hayes,Tattoo,0.6,0.931,8,-3.492,1,0.0681,0.128,0.0,0.0688,0.716,96.954,46,69,196733,4
